issac/FuH16,keyword4,keyword4,data querying
issac/JenksT94,keyword1,computer vision,computer vision
issac/BurgerLH04,data modeling,indexing,data modeling
issac/EigenwilligSY06,keyword2,keyword1,keyword2
issac/Miyamoto07,keyword2,data querying,keyword4
issac/MarinariMM95,computer vision,data modeling,indexing
issac/ChenDZ19,keyword2,data storage,big data
issac/WhiteM88,data processing,keyword3,data storage
issac/AbramovK93,big data,keyword1,data modeling
issac/GreuetD11,big data,data querying,indexing
issac/Weispfenning99,computer vision,computer vision,indexing
issac/ManW94,big data,big data,keyword4
issac/Cherief90,keyword3,data modeling,indexing
issac/BostanDS15,keyword1,data storage,keyword3
issac/Abramov02,data querying,computer vision,data storage
issac/CombotS18,keyword2,keyword1,computer vision
issac/NormandinVV07,data storage,keyword1,computer vision
issac/Giusti09,data processing,data processing,keyword1
issac/KaminskiS11,data storage,data storage,data processing
issac/Abraham15,data modeling,data processing,big data
issac/KutzlerS86,keyword2,data storage,keyword1
issac/Reinert00,indexing,data management,keyword1
issac/AbramovP05,data storage,keyword4,data management
issac/Lenstra13,indexing,data processing,indexing
issac/ChattopadhyayGKPS13,computer vision,data modeling,keyword3
issac/PetkovsekS93,big data,data processing,data storage
issac/BasiriF03,keyword2,data storage,data modeling
issac/Dyer94,big data,data management,keyword1
issac/BischofCCG92,computer vision,keyword3,indexing
issac/LairezV16,data modeling,data management,keyword3
issac/MourrainT12,computer vision,data querying,data management
issac/IlyinK91,data storage,keyword1,data modeling
issac/Kredel88,computer vision,data storage,keyword2
issac/CaboaraR01,data modeling,keyword3,indexing
issac/Smit81,keyword4,data management,keyword2
issac/Dahan09,data storage,computer vision,keyword1
issac/Janovitz-FreireichSMR08,indexing,data management,indexing
issac/DucasP16,data management,data modeling,data management
issac/BrownS10,computer vision,data processing,data modeling
issac/MaZ11,data querying,data querying,data storage
issac/LeH99,data management,data storage,data management
issac/BlissDLS18,keyword3,keyword2,keyword1
issac/BirmpilisLS19,computer vision,data querying,big data
issac/Schneider04,big data,keyword3,data management
issac/AruliahCSGR07,indexing,big data,computer vision
issac/Jacobs94,computer vision,keyword3,big data
issac/Tsarev96,keyword3,data management,indexing
issac/Shirayanagi90,data management,data modeling,keyword2
issac/DumasGP02,data modeling,big data,computer vision
issac/HentzelJ88,keyword2,data processing,data querying
issac/Storjohann96,computer vision,keyword3,keyword3
issac/MagronD18,computer vision,keyword4,data management
issac/RondepierreD05,keyword1,keyword4,data modeling
issac/Roach94,data processing,data processing,keyword2
issac/Baddoura94,data querying,big data,keyword2
issac/Wang81,data processing,keyword1,keyword2
issac/SendraL93,keyword2,keyword2,computer vision
issac/Eberly04,data querying,keyword2,data querying
issac/GeddesLL04,keyword3,data querying,data storage
issac/BazanH19,keyword2,data processing,keyword1
issac/GrenetHL15,keyword2,data querying,keyword2
issac/ChenDL18,data storage,indexing,big data
issac/GerdtZ90,keyword3,data processing,keyword4
issac/DwivediM019,big data,keyword2,keyword2
issac/ReinertMM98,computer vision,data processing,data storage
issac/Weispfenning02,data storage,computer vision,keyword2
issac/Poteaux07,keyword1,computer vision,computer vision
issac/Strzebonski14,data management,data querying,data storage
issac/Gomez-Torrecillas15,data modeling,keyword1,indexing
issac/Cannon81,data storage,data storage,data processing
issac/Kung81,keyword3,data processing,computer vision
issac/Nussbaum97,data management,data processing,indexing
issac/GathenN99,keyword1,indexing,keyword4
issac/Carette04,data modeling,data querying,keyword3
issac/Bronstein92,keyword1,indexing,data processing
issac/Barkatou99,data management,data modeling,keyword3
issac/Yokoyama04,keyword2,computer vision,indexing
issac/Cook92,keyword4,data storage,indexing
issac/Hubert10,keyword3,keyword4,keyword3
issac/HoracekK17,data modeling,computer vision,data management
issac/HuangL16,keyword4,data modeling,data management
issac/Turner06,computer vision,computer vision,big data
issac/Zimmer97,data processing,indexing,data querying
issac/CabayL89,keyword2,data querying,data management
issac/Cannon76,data querying,data processing,keyword4
issac/HauensteinMS15,computer vision,keyword2,keyword2
issac/Zhi07,indexing,data modeling,data modeling
issac/Santos04,indexing,keyword4,keyword1
issac/AvendanoIRR10,keyword4,data storage,big data
issac/CormierSU00,data processing,data querying,indexing
issac/Woestijne06,keyword1,keyword1,data querying
issac/PanQZ11,keyword1,indexing,data processing
issac/Muller98,data storage,data storage,data modeling
issac/JohnsonX07,data modeling,data management,data processing
issac/BeckerS0XY16,big data,data processing,keyword1
issac/PuenteC18,keyword1,computer vision,data management
issac/Takayama90,keyword4,data storage,computer vision
issac/Dooley02,keyword1,data modeling,keyword3
issac/Akritas86,keyword3,data storage,data processing
issac/SaruchiMSV14,keyword4,keyword1,data modeling
issac/GorielyT94,big data,keyword1,big data
issac/Jurkovic86,data querying,keyword2,data storage
issac/Char89,indexing,keyword2,keyword4
issac/Mawata86,computer vision,keyword2,keyword2
issac/CharMS88,keyword2,indexing,data management
issac/SchonertS94,keyword4,keyword1,data modeling
issac/DumasPW05,keyword3,data querying,keyword3
issac/Schost15,big data,data storage,data management
issac/SalemGL04,data storage,keyword2,keyword1
issac/GaoC91,keyword4,data storage,keyword2
issac/DepritD89,data storage,keyword4,data storage
issac/AbramovP94,computer vision,keyword2,data querying
issac/KislenkovMZ98,keyword1,data processing,keyword4
issac/EgnerP98,keyword4,keyword2,data querying
issac/AoyamaN18,data storage,big data,keyword4
issac/OrangeRY09,data storage,data querying,computer vision
issac/GluckT90,keyword3,computer vision,keyword3
issac/RichardsonF94,computer vision,data processing,data management
issac/DickensteinEF13,data management,data querying,data modeling
issac/Purtilo89,keyword4,data processing,computer vision
issac/Barnett03,keyword4,indexing,big data
issac/RouneS12,data modeling,keyword1,big data
issac/GonzalezLRR89,data querying,big data,keyword2
issac/NormanF96,keyword4,data management,keyword1
issac/Hoeven06,computer vision,data querying,data management
issac/Grenet14,data storage,computer vision,data modeling
issac/KaltofenKS86,keyword4,data querying,data querying
issac/ReidVWW05,data modeling,keyword1,keyword2
issac/DicrescenzoD88,data storage,keyword3,data storage
issac/Jebelean97,data storage,indexing,keyword4
issac/BuchbergerJKMTV97,keyword2,keyword1,data management
issac/GalligoH07,keyword2,data querying,indexing
issac/GiesbrechtHLZ19,data storage,indexing,indexing
issac/GustavsonOP16,data processing,indexing,data querying
issac/BrownD07,data processing,keyword2,keyword3
issac/Kaltofen92,data processing,data querying,data querying
issac/LamagnaHJ92,keyword3,keyword2,keyword2
issac/BoulierLM01,indexing,data storage,data management
issac/BenderFPT16,keyword2,indexing,data modeling
issac/LiGY11,computer vision,data querying,data modeling
issac/BostanCS16,data management,big data,data processing
issac/EberlyG96,keyword1,indexing,data querying
issac/EberlyGGSV07,data processing,indexing,data management
issac/GrossmanL89,data management,keyword4,indexing
issac/Winkler88,computer vision,data storage,keyword3
issac/KaltofenS97,data management,keyword4,keyword2
issac/BoadyGJ13,data processing,keyword4,data processing
issac/BronsteinLW05,data modeling,data management,indexing
issac/KhungurnSS07,keyword1,keyword4,keyword2
issac/RobinsonKC07,computer vision,keyword2,indexing
issac/GathenG97,keyword4,data modeling,data modeling
issac/Jeannerod00,keyword3,big data,computer vision
issac/Boucher05,data processing,data modeling,data management
issac/CannyKY89,keyword2,indexing,data management
issac/EmirisP97,keyword1,big data,keyword1
issac/Fateman96,data storage,indexing,keyword3
issac/Turner05,data management,big data,data modeling
issac/ZhengX19,data storage,keyword3,keyword2
issac/JinwangZXM01,computer vision,keyword4,keyword2
issac/Kauers11,computer vision,data querying,keyword2
issac/MarinuzziS92,keyword1,data management,keyword4
issac/Pottier96,data processing,data processing,data storage
issac/HulzenHGH89,data management,keyword3,big data
issac/MonaganP06,indexing,big data,keyword4
issac/WallackEM98,data storage,keyword2,big data
issac/Stifter88,keyword4,computer vision,data querying
issac/Richardson96,data management,computer vision,data storage
issac/CoopermanT96,keyword3,keyword2,data management
issac/CorlessA07,data storage,data processing,data processing
issac/EmirisGT10,computer vision,data modeling,computer vision
issac/LiNZ07,big data,data modeling,data modeling
issac/Barkatou95,big data,data storage,data modeling
issac/ShevchenkoS93,keyword1,data modeling,indexing
issac/Raab16,keyword4,data querying,big data
issac/ZhangG00,data management,data processing,data management
issac/Zolotykh91,indexing,data storage,data management
issac/Gemignani07,keyword3,computer vision,indexing
issac/HyunNS19,data management,keyword4,indexing
issac/Linton04,data modeling,keyword1,data querying
issac/Hoeij07,computer vision,data management,data processing
issac/BostanCCL10,keyword2,indexing,keyword3
issac/Gathen01,keyword1,indexing,keyword2
issac/Din13,data modeling,data modeling,data querying
issac/SingerU92,data processing,data management,keyword3
issac/NeigerRS17,big data,keyword4,data storage
issac/BostanLSSW04,keyword1,data management,indexing
issac/BradfordHPS86,keyword2,data storage,data modeling
issac/BostanCD14,data processing,data modeling,data modeling
issac/BigattiS09,data management,data querying,big data
issac/GaoY06,keyword1,data modeling,big data
issac/BostanCLS18,data management,keyword2,data processing
issac/WangCD08,keyword3,data storage,keyword1
issac/Hulpke13,keyword1,keyword2,data querying
issac/Lecerf00,indexing,data management,keyword2
issac/StorjohannY15,indexing,data querying,keyword4
issac/DiazKSV91,big data,keyword4,indexing
issac/Rump76,keyword3,data querying,indexing
issac/BerkeschL10,indexing,indexing,data management
issac/BorweinH06,keyword1,keyword4,keyword3
issac/Codognet90,data storage,keyword2,data management
issac/Fateman03,indexing,keyword1,keyword1
issac/KannoYAH08,keyword1,indexing,keyword3
issac/MishraP90,data querying,keyword2,keyword3
issac/EnglandG17,data querying,data management,big data
issac/Zima01,data processing,data modeling,computer vision
issac/Chen89,computer vision,keyword1,data modeling
issac/LoeraLMM08,data processing,computer vision,data modeling
issac/PanMRT07,data querying,indexing,big data
issac/UlmerC90,keyword3,data management,data modeling
issac/Wolfram13,computer vision,data management,keyword4
issac/BostanSS08,indexing,computer vision,data querying
issac/ToddMH94,data processing,data modeling,data storage
issac/Ahrendt96,keyword1,keyword4,data management
issac/CorlessGKW02,big data,data management,keyword2
issac/Perry17,data management,data management,indexing
issac/PogudinS18,computer vision,keyword1,data modeling
issac/BabaiCFS91,data processing,keyword1,big data
issac/RosenkildeS16,computer vision,data modeling,data processing
issac/Nagasaka02,keyword1,computer vision,keyword3
issac/WangX05,data querying,data modeling,keyword2
issac/Villard92,data management,indexing,computer vision
issac/AbbottB17,keyword1,data storage,big data
issac/Schweighofer09,data processing,data processing,data management
issac/SmithS86,keyword4,keyword1,data management
issac/Corless94,keyword1,data modeling,data querying
issac/TanD90,keyword4,keyword4,data modeling
issac/FaugereGP10,computer vision,keyword3,keyword1
issac/Vinette91,data querying,data storage,keyword4
issac/Fernandez-FerreirosG00,keyword1,computer vision,keyword3
issac/Fateman76a,indexing,keyword1,data modeling
issac/Rodriguez-CarbonellK04,data modeling,indexing,big data
issac/RichardsonSSH96,indexing,keyword1,data querying
issac/DimitrovaJLS07,big data,keyword4,keyword1
issac/FaugereDS12,data management,keyword2,keyword3
issac/YokoyamaNT90a,computer vision,data processing,keyword2
issac/Scheiblechner12,data modeling,data modeling,data storage
issac/GerdtZ08,big data,keyword2,keyword4
issac/McKayS97,data querying,data management,data processing
issac/Mignotte76,data modeling,data management,data management
issac/KapurSW10,keyword3,data management,data storage
issac/IvanyosKS09,keyword3,data processing,keyword2
issac/VinetteC88,data management,data management,keyword2
issac/Watt88,data management,keyword3,data modeling
issac/Du94,data querying,data storage,keyword3
issac/BrisebarreJ10,data modeling,indexing,keyword4
issac/BertheCLV13,data querying,keyword2,data storage
issac/BuchmannM91,data management,indexing,data storage
issac/Stetter97,data modeling,data querying,keyword3
issac/LevandovskyyM08,computer vision,data storage,data management
issac/FiekerHHJ17,keyword4,computer vision,keyword4
issac/BarkatouP07,data modeling,data processing,computer vision
issac/GeddesS89,keyword4,keyword2,computer vision
issac/Fredet00,big data,keyword3,indexing
issac/Gemignani97,big data,big data,keyword3
issac/NabeshimaT14,keyword2,indexing,computer vision
issac/GathenG96,big data,data modeling,data querying
issac/JavadiM07,data processing,big data,data processing
issac/AlvandiKM16,data processing,data storage,big data
issac/ChenDMXX11,data processing,data querying,keyword2
issac/Rakoczi95,keyword4,data processing,data storage
