,key,author
594,issac/DumasHPR19,Jean-Guillaume Dumas
595,issac/DumasHPR19,Joris van der Hoeven
596,issac/GrossR14,Elizabeth Gross
597,issac/GrossR14,Jose Israel Rodriguez
598,issac/Cetinkaya92,Cetin Cetinkaya
599,issac/JeffreyLMR97,Albert D. Rich
600,issac/JeffreyLMR97,David J. Jeffrey
601,issac/JeffreyLMR97,George Labahn
602,issac/JeffreyLMR97,Martin von Mohrenschildt
603,issac/RandW86,D. W. Rand
604,issac/RandW86,P. Winternitz
605,issac/ChenDMMXX10,Bican Xia
606,issac/ChenDMMXX10,Changbo Chen
607,issac/ChenDMMXX10,James H. Davenport
608,issac/ChenDMMXX10,John P. May
609,issac/ChenDMMXX10,Marc Moreno Maza
610,issac/ChenDMMXX10,Rong Xiao
611,issac/SaundersWY11,B. David Saunders
612,issac/SaundersWY11,Bryan S. Youse
613,issac/SaundersWY11,David Harlan Wood
614,issac/Fateman89,Richard J. Fateman
615,issac/Wirth81,Michael C. Wirth
616,issac/Yun76,David Y. Y. Yun
617,issac/Sekigawa07,Hiroshi Sekigawa
618,issac/DumasPS15,ClÃ©ment Pernet
619,issac/DumasPS15,Jean-Guillaume Dumas
620,issac/DumasPS15,Ziad Sultan
621,issac/GrigorievS08,Dima Grigoriev
622,issac/GrigorievS08,Fritz Schwarz
623,issac/Edneral93,Victor F. Edneral
624,issac/PrelleS81,M. F. Singer
625,issac/PrelleS81,Myra Jean Prelle
626,issac/StorjohannY14,Arne Storjohann
627,issac/StorjohannY14,Shiyun Yang
628,issac/CarusoRV18,David Roe
629,issac/CarusoRV18,Tristan Vaccon
630,issac/CarusoRV18,Xavier Caruso
631,issac/BeckK81a,Bernard Kolman
632,issac/BeckK81a,Robert E. Beck
633,issac/KaltofenVY89,Erich Kaltofen
634,issac/KaltofenVY89,Norika Yui
635,issac/KaltofenVY89,Thomas Valente
636,issac/Marje95,Prabhav Morje
637,issac/KerberS11,Michael Kerber
638,issac/KerberS11,Michael Sagraloff
639,issac/KobayashiFS86,A. Furukawa
640,issac/KobayashiFS86,H. Kobayashi
641,issac/KobayashiFS86,T. Sasaki
642,issac/BrownawellY09,Chee-Keng Yap
643,issac/BrownawellY09,W. Dale Brownawell
644,issac/LiSHL14,Changpeng Shao
645,issac/LiSHL14,Hongbo Li
646,issac/LiSHL14,Lei Huang
647,issac/LiSHL14,Yue Liu
648,issac/Boucher99,Delphine Boucher
649,issac/DolzmannSS04,Andreas Dolzmann
650,issac/DolzmannSS04,Andreas Seidl
651,issac/DolzmannSS04,Thomas Sturm 0001
652,issac/BrickensteinD08,Alexander Dreyer
653,issac/BrickensteinD08,Michael Brickenstein
654,issac/ArnoldR15,Andrew Arnold
655,issac/ArnoldR15,Daniel S. Roche
656,issac/MooreN81,A. C. Norman
657,issac/MooreN81,P. M. A. Moore
658,issac/BiCR13,J. Maurice Rojas
659,issac/BiCR13,Jingguo Bi
660,issac/BiCR13,Qi Cheng
661,issac/CaboaraR97,Lorenzo Robbiano
662,issac/CaboaraR97,Massimo Caboara
663,issac/GaoZ04,Mingbo Zhang
664,issac/GaoZ04,Xiao-Shan Gao
665,issac/Sturmfels14,Bernd Sturmfels
666,issac/Smedley89,Trevor J. Smedley
667,issac/HuttonKZ10,Erich Kaltofen
668,issac/HuttonKZ10,Lihong Zhi
669,issac/HuttonKZ10,Sharon Hutton
670,issac/Tournier05,Laurent Tournier
671,issac/Yun76a,David Y. Y. Yun
672,issac/PanW02,Victor Y. Pan
673,issac/PanW02,Xinmao Wang
674,issac/BostanLS03,Alin Bostan
675,issac/BostanLS03,GrÃ©goire Lecerf
676,issac/BostanLS03,Ã‰ric Schost
677,issac/Grigoriev90,Dima Grigoriev
678,issac/DridiP07,Michel Petitot
679,issac/DridiP07,Raouf Dridi
680,issac/BarkatouCE19,Ali El-Hajj
681,issac/BarkatouCE19,Moulay A. Barkatou
682,issac/BarkatouCE19,Thomas Cluzeau
683,issac/Mezzarobba10,Marc Mezzarobba
684,issac/Gonzalez-VegaT95,Guadalupe Trujillo
685,issac/Gonzalez-VegaT95,Laureano GonzÃ¡lez-Vega
686,issac/CollinsJ88,George E. Collins
687,issac/CollinsJ88,Jeremy R. Johnson
688,issac/Aberer90,Karl Aberer
689,issac/Sullivant12,Seth Sullivant
690,issac/BosmaP91,Michael Pohst
691,issac/BosmaP91,Wieb Bosma
692,issac/Nordbeck98,Patrik Nordbeck
693,issac/Stoutemyer76,David R. Stoutemyer
694,issac/HadzikadicLY86,David Y. Y. Yun
695,issac/HadzikadicLY86,Franz Lichtenberger
696,issac/HadzikadicLY86,Mirsad Hadzikadic
697,issac/Chaffy95,Claudine Chaffy
698,issac/Gerhard98,JÃ¼rgen Gerhard
699,issac/LambanPR99,Julio Rubio
700,issac/LambanPR99,Laureano LambÃ¡n
701,issac/LambanPR99,Vico Pascual
702,issac/AndradasRS99,Carlos Andradas
703,issac/AndradasRS99,J. Rafael Sendra
704,issac/AndradasRS99,TomÃ¡s Recio
705,issac/Rioboo92,Renaud Rioboo
706,issac/Koepf03,Wolfram Koepf
707,issac/PakB99,Igor Pak
708,issac/PakB99,Sergey Bratus
709,issac/Kaltofen02,Erich Kaltofen
710,issac/MenezesOV88,Alfred Menezes
711,issac/MenezesOV88,Paul C. van Oorschot
712,issac/MenezesOV88,Scott A. Vanstone
713,issac/DiattaRR14,Daouda Niang Diatta
714,issac/DiattaRR14,Fabrice Rouillier
715,issac/DiattaRR14,Marie-FranÃ§oise Roy
716,issac/DAndreaE01,Carlos D'Andrea
717,issac/DAndreaE01,Ioannis Z. Emiris
718,issac/AlvandiAM17,Marc Moreno Maza
719,issac/AlvandiAM17,Masoud Ataei
720,issac/AlvandiAM17,Parisa Alvandi
721,issac/Dahan17,Xavier Dahan
722,issac/Codutti92,M. Codutti
723,issac/Head76,Ray Head
724,issac/Arnold13,Andrew Arnold
725,issac/Manocha90,Dinesh Manocha
726,issac/Kuchlin91,Wolfgang KÃ¼chlin
727,issac/Hanke07,Timo Hanke
728,issac/BradfordD02,James H. Davenport
729,issac/BradfordD02,Russell J. Bradford
730,issac/Richardson91,Daniel Richardson
731,issac/Eberly00,Wayne Eberly
732,issac/MonaganW17,Alan Wong
733,issac/MonaganW17,Michael B. Monagan
734,issac/Fateman89a,Richard J. Fateman
735,issac/HenrionND15,Didier Henrion
736,issac/HenrionND15,Mohab Safey El Din
737,issac/HenrionND15,Simone Naldi
738,issac/Beukers12,Frits Beukers
739,issac/YunZ86,Chang Nian Zhang
740,issac/YunZ86,David Y. Y. Yun
741,issac/JensenSV17,Anders Nedergaard Jensen
742,issac/JensenSV17,Jan Verschelde
743,issac/JensenSV17,Jeff Sommars
744,issac/ChenFFL11,Guofeng Fu
745,issac/ChenFFL11,Ruyong Feng
746,issac/ChenFFL11,Shaoshi Chen
747,issac/ChenFFL11,Ziming Li
748,issac/Seymour86,Harlan R. Seymour
749,issac/Cohn13,Henry Cohn
750,issac/ChanC04,Edgardo S. Cheb-Terrab
751,issac/ChanC04,L. Chan
752,issac/AbateBRC97,Alan Carle
753,issac/AbateBRC97,Christian H. Bischof
754,issac/AbateBRC97,Jason Abate
755,issac/AbateBRC97,Lucas Roh
756,issac/Gemignani01,Luca Gemignani
757,issac/Pillwein15,Veronika Pillwein
758,issac/TrevisanW91,Paul S. Wang
759,issac/TrevisanW91,Vilmar Trevisan
760,issac/LiGID97,John Darlington
761,issac/LiGID97,Qiang Li
762,issac/LiGID97,Tetsuo Ida
763,issac/LiGID97,Yike Guo
764,issac/BostanCSL12,Alin Bostan
765,issac/BostanCSL12,Bruno Salvy
766,issac/BostanCSL12,FrÃ©dÃ©ric Chyzak
767,issac/BostanCSL12,Ziming Li
768,issac/BethGM91,F. Meyer
769,issac/BethGM91,Thomas Beth
770,issac/BethGM91,Willi Geiselmann
771,issac/Wang92,Paul S. Wang
772,issac/HoffmannL18,Johannes Hoffmann
773,issac/HoffmannL18,Viktor Levandovskyy
774,issac/Gatermann91,Karin Gatermann
775,issac/KaltofenM03,Erich Kaltofen
776,issac/KaltofenM03,John P. May
777,issac/MorozS16,Guillaume Moroz
778,issac/MorozS16,Ã‰ric Schost
779,issac/Fateman76,Richard J. Fateman
780,issac/KarmarkarL96,Narendra Karmarkar
781,issac/KarmarkarL96,Yagati N. Lakshman
782,issac/Volcheck97,Emil J. Volcheck
783,issac/Sedjelmaci01,Sidi Mohamed Sedjelmaci
784,issac/KobayashiMH88,Hidetsune Kobayashi
785,issac/KobayashiMH88,Robert W. Hogan
786,issac/KobayashiMH88,Shuichi Moritsugu
787,issac/Mignotte81,Maurice Mignotte
788,issac/BachmannWZ94,Eugene V. Zima
789,issac/BachmannWZ94,Olaf Bachmann
790,issac/BachmannWZ94,Paul S. Wang
791,issac/AbramovH99,Mark van Hoeij
792,issac/AbramovH99,Sergei A. Abramov
793,issac/RomeroER09,Ana Romero
794,issac/RomeroER09,Graham Ellis
795,issac/RomeroER09,Julio Rubio
796,issac/DolzmannGS98,Andreas Dolzmann
797,issac/DolzmannGS98,Oliver Gloor
798,issac/DolzmannGS98,Thomas Sturm 0001
799,issac/YokoyamaLN95,IstvÃ¡n Nemes
800,issac/YokoyamaLN95,Kazuhiro Yokoyama
801,issac/YokoyamaLN95,Ziming Li
802,issac/MevissenYT09,Kosuke Yokoyama
803,issac/MevissenYT09,Martin Mevissen
804,issac/MevissenYT09,Nobuki Takayama
805,issac/Richardson95,Daniel Richardson
806,issac/Lella12,Paolo Lella
807,issac/LintonHKZTHR10,Abdallah Al Zain
808,issac/LintonHKZTHR10,Alexander Konovalov 0001
809,issac/LintonHKZTHR10,Dan Roozemond
810,issac/LintonHKZTHR10,Kevin Hammond
811,issac/LintonHKZTHR10,Peter Horn
812,issac/LintonHKZTHR10,Philip W. Trinder
813,issac/LintonHKZTHR10,Steve Linton
814,issac/Neiger16,Vincent Neiger
815,issac/MelczerS16,Bruno Salvy
816,issac/MelczerS16,Stephen Melczer
817,issac/Thummel96,Andreas ThÃ¼mmel
818,issac/KaltofenMS81,B. David Saunders
819,issac/KaltofenMS81,David R. Musser
820,issac/KaltofenMS81,Erich Kaltofen
821,issac/Grigoriev90a,Dima Grigoriev
822,issac/Encarnacion97a,Mark J. EncarnaciÃ³n
823,issac/Cannon76a,John J. Cannon
824,issac/BeaumontBDP04,James C. Beaumont
825,issac/BeaumontBDP04,James H. Davenport
826,issac/BeaumontBDP04,Nalina Phisanbut
827,issac/BeaumontBDP04,Russell J. Bradford
828,issac/SturmT11,Ashish Tiwari
829,issac/SturmT11,Thomas Sturm 0001
830,issac/Ziegler14,Konstantin Ziegler
831,issac/Strzebonski10,Adam W. Strzebonski
832,issac/Encarnacion94,Mark J. EncarnaciÃ³n
833,issac/GodlevskyD93,Alexander B. Godlevsky
834,issac/GodlevskyD93,Anatoly E. Doroshenko
835,issac/BostanSCSL12,Alin Bostan
836,issac/BostanSCSL12,Bruno Salvy
837,issac/BostanSCSL12,Muhammad F. I. Chowdhury
838,issac/BostanSCSL12,Romain Lebreton
839,issac/BostanSCSL12,Ã‰ric Schost
840,issac/YangF04,Michael Yang
841,issac/YangF04,Richard J. Fateman
842,issac/Hoeven03,Joris van der Hoeven
843,issac/HoevenL13,GrÃ©goire Lecerf
844,issac/HoevenL13,Joris van der Hoeven
845,issac/HanDX14,Bican Xia
846,issac/HanDX14,Jingjun Han
847,issac/HanDX14,Liyun Dai
848,issac/AguirreJL01,Abdul Salam Jarrah
849,issac/AguirreJL01,Edith Aguirre
850,issac/AguirreJL01,Reinhard C. Laubenbacher
851,issac/Burger14,Reinhold Burger
852,issac/Villard18,Gilles Villard
853,issac/Juozapavicius88,Algimantas Juozapavicius
854,issac/BuseD04,Carlos D'Andrea
855,issac/BuseD04,Laurent BusÃ©
856,issac/SarkarS11,Arne Storjohann
857,issac/SarkarS11,Soumojit Sarkar
858,issac/MonaganN93,Michael B. Monagan
859,issac/MonaganN93,Walter M. Neuenschwander
860,issac/ChenH15,Hsing-Hau Chen
861,issac/ChenH15,Ming-Deh Huang
862,issac/Pan89,Victor Y. Pan
863,issac/SturmZ10,Christoph Zengler
864,issac/SturmZ10,Thomas Sturm 0001
865,issac/FortunaGT01,Barry M. Trager
866,issac/FortunaGT01,Elisabetta Fortuna
867,issac/FortunaGT01,Patrizia M. Gianni
868,issac/RichardsonL02,Daniel Richardson
869,issac/RichardsonL02,Simon Langley
870,issac/HuangC05,Fangjian Huang
871,issac/HuangC05,Shengli Chen
872,issac/HoeijW05,Jacques-Arthur Weil
873,issac/HoeijW05,Mark van Hoeij
874,issac/ChenKS12,Manuel Kauers
875,issac/ChenKS12,Michael F. Singer
876,issac/ChenKS12,Shaoshi Chen
877,issac/BlaserJ14,Gorav Jindal
878,issac/BlaserJ14,Markus BlÃ¤ser
879,issac/BondyfalatMP98,Bernard Mourrain
880,issac/BondyfalatMP98,Didier Bondyfalat
881,issac/BondyfalatMP98,Victor Y. Pan
882,issac/BurnelC92,A. Burnel
883,issac/BurnelC92,Hubert Caprasse
884,issac/BostanJS07,Alin Bostan
885,issac/BostanJS07,Claude-Pierre Jeannerod
886,issac/BostanJS07,Ã‰ric Schost
887,issac/Gathen06,Joachim von zur Gathen
888,issac/Kapur86,Deepak Kapur
889,issac/BachmannS98,Hans SchÃ¶nemann
890,issac/BachmannS98,Olaf Bachmann
891,issac/ReidB91,A. Boulton
892,issac/ReidB91,Gregory J. Reid
893,issac/AbramovK12,D. E. Khmelnov
894,issac/AbramovK12,Sergei A. Abramov
895,issac/Roch-SiebertV91,FranÃ§oise Roch-Siebert
896,issac/Roch-SiebertV91,Gilles Villard
897,issac/KurpiszW19,Adam Kurpisz
898,issac/KurpiszW19,Timo de Wolff
899,issac/PutH93,Marius van der Put
900,issac/PutH93,Peter A. Hendriks
901,issac/CorlessGTW95,Barry M. Trager
902,issac/CorlessGTW95,Patrizia M. Gianni
903,issac/CorlessGTW95,Robert M. Corless
904,issac/CorlessGTW95,Stephen M. Watt
905,issac/KuhnleM96,Ernst W. Mayr
906,issac/KuhnleM96,Klaus KÃ¼hnle
907,issac/Minimair14,Manfred Minimair
908,issac/Rolletschek88,Heinrich Rolletschek
909,issac/MaddahBA14a,Hassan Abbas
910,issac/MaddahBA14a,Moulay A. Barkatou
911,issac/MaddahBA14a,Suzy S. Maddah
912,issac/Brown99,Christopher W. Brown
913,issac/CheathamT76,Judy A. Townley
914,issac/CheathamT76,Thomas E. Cheatham Jr.
915,issac/KaltofenMY05,Dmitriy Morozov
916,issac/KaltofenMY05,Erich Kaltofen
917,issac/KaltofenMY05,George Yuhasz
918,issac/Gutnik93,S. A. Gutnik
919,issac/BouzidiLPR13a,Fabrice Rouillier
920,issac/BouzidiLPR13a,Marc Pouget
921,issac/BouzidiLPR13a,Sylvain Lazard
922,issac/BouzidiLPR13a,Yacine Bouzidi
923,issac/Middeke17,Johannes Middeke
924,issac/Storjohann98,Arne Storjohann
925,issac/ChtcherbaK02,Arthur D. Chtcherba
926,issac/ChtcherbaK02,Deepak Kapur
927,issac/Bigatti19,Anna Maria Bigatti
928,issac/CremannsO94,Friedrich Otto
929,issac/CremannsO94,Robert Cremanns
930,issac/KhetanSG04,Amit Khetan
931,issac/KhetanSG04,Ning Song
932,issac/KhetanSG04,Ron Goldman 0002
933,issac/BodratoZ07,Alberto Zanoni
934,issac/BodratoZ07,Marco Bodrato
935,issac/Hoeven04,Joris van der Hoeven
936,issac/Sircana17,Carlo Sircana
937,issac/ChengGY07,Chee-Keng Yap
938,issac/ChengGY07,Jin-San Cheng
939,issac/ChengGY07,Xiao-Shan Gao
940,issac/MonaganP17,Michael B. Monagan
941,issac/MonaganP17,Roman Pearce
942,issac/FurstL15,Christoph FÃ¼rst
943,issac/FurstL15,GÃ¼nter Landsmann
944,issac/RoqueS91,Renato P. dos Santos
945,issac/RoqueS91,Waldir L. Roque
946,issac/ToddC88,George W. Cherry
947,issac/ToddC88,Philip H. Todd
948,issac/AnaiHY05,Hirokazu Anai
949,issac/AnaiHY05,Kazuhiro Yokoyama
950,issac/AnaiHY05,Shinji Hara
951,issac/RenaultY08,GuÃ©naÃ«l Renault
952,issac/RenaultY08,Kazuhiro Yokoyama
953,issac/BostanCSC06,Alin Bostan
954,issac/BostanCSC06,Bruno Salvy
955,issac/BostanCSC06,FrÃ©dÃ©ric Chyzak
956,issac/BostanCSC06,Thomas Cluzeau
957,issac/DengCS05,Falai Chen
958,issac/DengCS05,Jiansong Deng
959,issac/DengCS05,Liyong Shen
960,issac/ChenM14,Changbo Chen
961,issac/ChenM14,Marc Moreno Maza
962,issac/ChtcherbaK04,Arthur D. Chtcherba
963,issac/ChtcherbaK04,Deepak Kapur
964,issac/PauderisS13,Arne Storjohann
965,issac/PauderisS13,Colton Pauderis
966,issac/SuzukiS06,Akira Suzuki
967,issac/SuzukiS06,Yosuke Sato
968,issac/Ohsugi14,Hidefumi Ohsugi
969,issac/BonnardFJDV16,Alain Jacquemard
970,issac/BonnardFJDV16,Bernard Bonnard
971,issac/BonnardFJDV16,Jean-Charles FaugÃ¨re
972,issac/BonnardFJDV16,Mohab Safey El Din
973,issac/BonnardFJDV16,Thibaut Verron
974,issac/LiST02,Fritz Schwarz
975,issac/LiST02,Serguei P. Tsarev
976,issac/LiST02,Ziming Li
977,issac/ChibisovM07,Dmytro Chibisov
978,issac/ChibisovM07,Ernst W. Mayr
979,issac/ArnoldR14,Andrew Arnold
980,issac/ArnoldR14,Daniel S. Roche
981,issac/GotoK76,Eiichi Goto
982,issac/GotoK76,Yasumasa Kanada
983,issac/FaugereP09,Jean-Charles FaugÃ¨re
984,issac/FaugereP09,Ludovic Perret
985,issac/HoeijM02,Mark van Hoeij
986,issac/HoeijM02,Michael B. Monagan
987,issac/KaltofenNS11,B. David Saunders
988,issac/KaltofenNS11,Erich Kaltofen
989,issac/KaltofenNS11,Michael Nehring
990,issac/GuoDWZ15,Chu Wang
991,issac/GuoDWZ15,Feng Guo 0007
992,issac/GuoDWZ15,Lihong Zhi
993,issac/GuoDWZ15,Mohab Safey El Din
994,issac/GerdtKZ91,A. Yu. Zharkov
995,issac/GerdtKZ91,N. V. Khutornoy
996,issac/GerdtKZ91,Vladimir P. Gerdt
997,issac/CarusoRV17,David Roe
998,issac/CarusoRV17,Tristan Vaccon
999,issac/CarusoRV17,Xavier Caruso
1000,issac/Zeng09,Zhonggang Zeng
1001,issac/GiesbrechtJS19,Armin Jamshidpey
1002,issac/GiesbrechtJS19,Mark Giesbrecht
1003,issac/GiesbrechtJS19,Ã‰ric Schost
1004,issac/EmirisM09,Angelos Mantzaflaris
1005,issac/EmirisM09,Ioannis Z. Emiris
1006,issac/BarkatouCBW12,Carole El Bacha
1007,issac/BarkatouCBW12,Jacques-Arthur Weil
1008,issac/BarkatouCBW12,Moulay A. Barkatou
1009,issac/BarkatouCBW12,Thomas Cluzeau
1010,issac/ViklundF92,Lars Viklund
1011,issac/ViklundF92,Peter Fritzson
1012,issac/ChenDS91,Guoting Chen
1013,issac/ChenDS91,Jean Della Dora
1014,issac/ChenDS91,Laurent Stolovitch
1015,issac/LiCW05,Biao Li
1016,issac/LiCW05,Qi Wang
1017,issac/LiCW05,Yong Chen
1018,issac/LemaireU10,Asli ÃœrgÃ¼plÃ¼
1019,issac/LemaireU10,FranÃ§ois Lemaire
1020,issac/BenderFMT18,Angelos Mantzaflaris
1021,issac/BenderFMT18,Elias P. Tsigaridas
1022,issac/BenderFMT18,Jean-Charles FaugÃ¨re
1023,issac/BenderFMT18,MatÃ­as R. Bender
1024,issac/BachmannSG96,Hans SchÃ¶nemann
1025,issac/BachmannSG96,Olaf Bachmann
1026,issac/BachmannSG96,Simon Gray
1027,issac/Brown76,W. S. Brown
1028,issac/Wolf95,Thomas Wolf
1029,issac/Gomez-Torrecillas18,F. J. Lobillo
1030,issac/Gomez-Torrecillas18,Gabriel Navarro 0001
1031,issac/Gomez-Torrecillas18,JosÃ© GÃ³mez-Torrecillas
1032,issac/CollinsL76,George E. Collins
1033,issac/CollinsL76,RÃ¼diger Loos
1034,issac/Bronstein88,Manuel Bronstein
1035,issac/Raab13,Clemens G. Raab
1036,issac/ZhaoSST96,Hiroshi Sugiura
1037,issac/ZhaoSST96,Tatsuo Torii
1038,issac/ZhaoSST96,Tetsuya Sakurai
1039,issac/ZhaoSST96,Yanjie Zhao
1040,issac/HuM16,Jiaxiong Hu
1041,issac/HuM16,Michael B. Monagan
1042,issac/Villard07a,Gilles Villard
1043,issac/Gruntz93,Dominik Gruntz
1044,issac/Hong90,H. Hong
1045,issac/RosalesGG00,JosÃ© Carlos Rosales
1046,issac/RosalesGG00,Juan Ignacio GarcÃ­a-GarcÃ­a
1047,issac/RosalesGG00,Pedro A. GarcÃ­a-SÃ¡nchez
1048,issac/Steffy13,Daniel E. Steffy
1049,issac/Storjohann97,Arne Storjohann
1050,issac/Norman00,Arthur C. Norman
1051,issac/Giesbrecht94,Mark Giesbrecht
1052,issac/HitzK98,Erich Kaltofen
1053,issac/HitzK98,Markus A. Hitz
1054,issac/DinT07,Mohab Safey El Din
1055,issac/DinT07,Philippe Trebuchet
1056,issac/MaySW07,B. David Saunders
1057,issac/MaySW07,John P. May
1058,issac/MaySW07,Zhendong Wan
1059,issac/Hulzen81,J. A. van Hulzen
1060,issac/DinS16,Mohab Safey El Din
1061,issac/DinS16,Pierre-Jean Spaenlehauer
1062,issac/ShemyakovaM08,Ekaterina Shemyakova
1063,issac/ShemyakovaM08,Elizabeth L. Mansfield
1064,issac/Gonzalez-SanchezGPPCR09,Alejandro PiÃ±era-NicolÃ¡s
1065,issac/Gonzalez-SanchezGPPCR09,Ignacio F. RÃºa
1066,issac/Gonzalez-SanchezGPPCR09,Irene Polo-Blanco
1067,issac/Gonzalez-SanchezGPPCR09,Jon GonzÃ¡lez-SÃ¡nchez
1068,issac/Gonzalez-SanchezGPPCR09,Jorge Caravantes
1069,issac/Gonzalez-SanchezGPPCR09,Laureano GonzÃ¡lez-Vega
1070,issac/MateraS02,Alexandre Sedoglavic
1071,issac/MateraS02,Guillermo Matera
1072,issac/Hong96,Hoon Hong
1073,issac/RocSRV88,FranÃ§oise Roch-Siebert
1074,issac/RocSRV88,Gilles Villard
1075,issac/RocSRV88,Jean-Louis Roch
1076,issac/RocSRV88,Pascale SÃ©nÃ©chaud
1077,issac/DolzmannS97,Andreas Dolzmann
1078,issac/DolzmannS97,Thomas Sturm 0001
1079,issac/Li04,Hongbo Li
1080,issac/Beals93,Robert Beals
1081,issac/McCallum01,Scott McCallum
1082,issac/YeC92,Honglin Ye
1083,issac/YeC92,Robert M. Corless
1084,issac/GiesbrechtR11,Daniel S. Roche
1085,issac/GiesbrechtR11,Mark Giesbrecht
1086,issac/HarveyR10,Daniel S. Roche
1087,issac/HarveyR10,David Harvey
1088,issac/KapurS95,Deepak Kapur
1089,issac/KapurS95,Tushar Saxena
1090,issac/Gathen07,Joachim von zur Gathen
1091,issac/BundgenGK94,Manfred GÃ¶bel
1092,issac/BundgenGK94,Reinhard BÃ¼ndgen
1093,issac/BundgenGK94,Wolfgang KÃ¼chlin
1094,issac/BremnerHP07,Michael J. Hancock
1095,issac/BremnerHP07,Murray R. Bremner
1096,issac/BremnerHP07,Yunfeng Piao
1097,issac/WattBDIMSS94,Jonathan M. Steinbach
1098,issac/WattBDIMSS94,Peter A. Broadbery
1099,issac/WattBDIMSS94,Pietro Iglio
1100,issac/WattBDIMSS94,Robert S. Sutor
1101,issac/WattBDIMSS94,Samuel S. Dooley
1102,issac/WattBDIMSS94,Scott C. Morrison
1103,issac/WattBDIMSS94,Stephen M. Watt
1104,issac/MorelSV09,Damien StehlÃ©
1105,issac/MorelSV09,Gilles Villard
1106,issac/MorelSV09,Ivan Morel
1107,issac/GarciaG12,AndrÃ© Galligo
1108,issac/GarciaG12,Maria Emilia Alonso Garcia
1109,issac/PanHW13,Baocang Wang
1110,issac/PanHW13,Senshan Pan
1111,issac/PanHW13,Yupu Hu
1112,issac/Gerhard10,JÃ¼rgen Gerhard
1113,issac/OrdenS04,David Orden
1114,issac/OrdenS04,Francisco Santos
1115,issac/RoelofsG91,Marcel Roelofs
1116,issac/RoelofsG91,Peter K. H. Gragert
1117,issac/HitzKL99,Erich Kaltofen
1118,issac/HitzKL99,Markus A. Hitz
1119,issac/HitzKL99,Yagati N. Lakshman
1120,issac/EigenwilligKW07,Arno Eigenwillig
1121,issac/EigenwilligKW07,Michael Kerber
1122,issac/EigenwilligKW07,Nicola Wolpert
1123,issac/JeannerodM10,Christophe Mouilleron
1124,issac/JeannerodM10,Claude-Pierre Jeannerod
1125,issac/GerdtR19,Daniel Robertz
1126,issac/GerdtR19,Vladimir P. Gerdt
1127,issac/Stiller97,Peter F. Stiller
1128,issac/Fortune01,Steven Fortune
1129,issac/Brown09,Christopher W. Brown
1130,issac/ChenMXY09,Bican Xia
1131,issac/ChenMXY09,Changbo Chen
1132,issac/ChenMXY09,Lu Yang
1133,issac/ChenMXY09,Marc Moreno Maza
1134,issac/LuWXZ18,Dingkang Wang
1135,issac/LuWXZ18,Dong Lu
1136,issac/LuWXZ18,Fanghui Xiao
1137,issac/LuWXZ18,Jie Zhou
1138,issac/Lauer76a,Markus Lauer
1139,issac/HarveyHL16,David Harvey
1140,issac/HarveyHL16,GrÃ©goire Lecerf
1141,issac/HarveyHL16,Joris van der Hoeven
1142,issac/Norenberg98,R. NÃ¶renberg
1143,issac/SemmlerS95,Klaus-Dieter Semmler
1144,issac/SemmlerS95,Mika SeppÃ¤lÃ¤
1145,issac/Noro06,Masayuki Noro
1146,issac/Dalmas92,StÃ©phane Dalmas
1147,issac/KleineMW05,Allan D. Wittkopf
1148,issac/KleineMW05,Jennifer de Kleine
1149,issac/KleineMW05,Michael B. Monagan
1150,issac/ButlerIL91,Gregory Butler
1151,issac/ButlerIL91,Sridhar S. Iyer
1152,issac/ButlerIL91,Susan H. Ley
1153,issac/KahleKL14,Anton Leykin
1154,issac/KahleKL14,Robert Krone
1155,issac/KahleKL14,Thomas Kahle
1156,issac/GrudtsinL91,S. N. Grudtsin
1157,issac/GrudtsinL91,V. N. Larin
1158,issac/GeddesGS88,Gaston H. Gonnet
1159,issac/GeddesGS88,Keith O. Geddes
1160,issac/GeddesGS88,Trevor J. Smedley
1161,issac/Bradford89,Russell J. Bradford
1162,issac/BostanS09,Alin Bostan
1163,issac/BostanS09,Ã‰ric Schost
1164,issac/Kaltofen94,Erich Kaltofen
1165,issac/Colin97,Antoine Colin
1166,issac/Khetan02,Amit Khetan
1167,issac/Weispfenning88,Volker Weispfenning
1168,issac/FoursovM01,Marc Moreno Maza
1169,issac/FoursovM01,Mikhail V. Foursov
1170,issac/EmirisKKL17,Christos Konaxis
1171,issac/EmirisKKL17,ClÃ©ment Laroche
1172,issac/EmirisKKL17,Ilias S. Kotsireas
1173,issac/EmirisKKL17,Ioannis Z. Emiris
1174,issac/AmrheinGK96,Beatrice Amrhein
1175,issac/AmrheinGK96,Oliver Gloor
1176,issac/AmrheinGK96,Wolfgang KÃ¼chlin
1177,issac/Wang91,Dongming Wang
1178,issac/LabahnL04,George Labahn
1179,issac/LabahnL04,Ziming Li
1180,issac/Graaf97,Willem A. de Graaf
1181,issac/Strzebonski08,Adam W. Strzebonski
1182,issac/Hashemi07,Amir Hashemi
1183,issac/Bertrand94,Laurent Bertrand
1184,issac/Gall14a,FranÃ§ois Le Gall
1185,issac/MollerMT92,Carlo Traverso
1186,issac/MollerMT92,H. Michael MÃ¶ller
1187,issac/MollerMT92,Teo Mora
1188,issac/CaboaraT98,Carlo Traverso
1189,issac/CaboaraT98,Massimo Caboara
1190,issac/KapurSY94,Deepak Kapur
1191,issac/KapurSY94,Lu Yang
